fdc_id,unit,description,grams
171670,cup,cup,156
171671,cup,cup,257
171671,tbsp,tablespoon,16
171672,cup,cup,233
171673,cup,cup,233
171674,tbsp,tbsp (1 NLEA serving),11.667
171675,cup,cup,234
171675,cup,cup,233.333
171676,cup,cup,243
171676,cup,cup,242.667
171677,cup,cup,242
171677,cup,cup,242.667
171678,cup,cup (1 NLEA serving),55
171679,cup,cup (1 NLEA serving),40
171680,cup,cup (1 NLEA serving),40
171681,cup,cup (1 NLEA serving),30
171682,packet,packet (1 NLEA serving),45
171683,package,package (1 NLEA serving),70
171684,package,package (1 NLEA serving),75
171685,package,package (1 NLEA serving),70
171686,cup,cup,98
171686,fruit,fruit without refuse,4.8
171687,cup,cup,242
171687,fl oz,fl oz,30.2
171688,cup,"cup, quartered or chopped",125
171688,cup,cup slices,109
171688,large,"large (3-1/4"" dia)",223
171688,medium,"medium (3"" dia)",182
171688,small,"small (2-3/4"" dia)",149
171688,extra,"extra small (2-1/2"" dia)",101
171688,nlea,NLEA serving,242
171689,cup,cup slices,110
171689,large,"large (3-1/4"" dia)",216
171689,medium,"medium (3"" dia)",161
171689,small,"small (2-3/4"" dia)",132
171690,cup,cup,193
171691,cup,cup,86
171691,ring,ring,6.4
171692,cup,cup,255
171693,cup,cup,280
171694,cup,cup slices,173
171695,cup,cup,244
171696,cup,cup,246
171697,cup,"cup, halves",155
171697,cup,"cup, sliced",165
171697,apricot,apricot,35
171698,cup,"cup, halves",243
171698,apricot,apricot half with liquid,36
171699,cup,"cup, halves",258
171699,cup,"cup, whole",240
171699,apricot,apricot half with liquid,40
171700,cup,"cup, whole, without pits",258
171701,cup,"cup, whole, without pits",246
171702,cup,cup,119
171703,cup,cup,242
171704,cup,cup,266
171704,fl oz,fl oz,30.4
171705,cup,"cup, cubes",150
171705,cup,"cup, pureed",230
171705,cup,"cup, sliced",146
171705,avocado,"avocado, NS as to Florida or California",201
171705,nlea,NLEA Serving,50
171706,cup,"cup, pureed",230
171706,fruit,"fruit, without skin and seed",136
171706,nlea,NLEA serving,50
171707,cup,"cup, pureed",230
171707,fruit,fruit without skin and seeds,304
171707,nlea,NLEA Serving,50
171708,cup,cup,160
171709,cup,cup,256
171710,cup,"cup, unthawed",151
171710,package,package (18 oz),510
171711,cup,cup,148
171711,berry,berries,1.36
171712,cup,cup,256
171713,cup,"cup, unthawed",132
171713,package,package (10 oz),284
171714,cup,cup,220
171714,fruit,"fruit, small",384
171715,cup,"cup, cubes",132
171715,cup,"cup, sliced",108
171715,large,"large (4-1/2"" long)",124
171715,medium,"medium (3-5/8"" long)",91
171715,small,"small (3-1/8"" long)",70
171716,cup,cup,256
171717,cup,cup,261
171718,cup,"cup, unthawed",155
171718,package,package (18 oz),510
171719,cup,"cup, with pits, yields",138
171719,cup,"cup, without pits",154
171719,cherry,cherry,8.2
171719,nlea,NLEA serving,140
171720,cup,"cup, pitted",261
171721,cup,cup slices,110
171722,cup,"cup, chopped",110
171722,cup,"cup, whole",100
171723,cup,cup,160
171724,cup,cup,144
171726,cup,"cup, chopped",147
171726,date,"date, pitted",7.1
171727,cup,cup,145
171728,oz,oz,28.25
171729,oz,oz,28.25
171730,oz,oz,28.25
171731,oz,oz,28.25
171732,oz,oz,28.25
171732,steak,steak,152
171733,oz,oz,28.25
171733,roast,roast,339
171734,oz,oz,28.25
171734,roast,roast,449
171735,oz,oz,28.25
171735,roast,roast,350
171736,oz,oz,28.25
171736,roast,roast,359
171737,oz,oz,28.25
171737,roast,roast,342
171738,oz,oz,28.25
171738,roast,roast,377
171739,oz,oz,28.25
171739,roast,roast,449
171740,oz,oz,28.25
171740,roast,roast,342
171741,oz,oz,28.25
171741,roast,roast,377
171742,oz,oz,28.25
171742,steak,steak,173
171743,oz,oz,28.25
171743,steak,steak,344
171744,oz,oz,28.25
171744,roast,roast,740
171745,oz,oz,28.25
171745,roast,roast,675
171746,oz,oz,28.25
171746,roast,roast,658
171747,oz,oz,28.25
171747,roast,roast,699
171748,oz,oz,28.25
171748,roast,roast,625
171749,oz,oz,28.25
171749,roast,roast,673
171750,oz,oz,28.25
171750,steak,steak,267
171751,oz,oz,28.25
171751,steak,steak,266
171752,oz,oz,28.25
171752,steak,steak,268
171753,oz,oz,28.333
171753,roast,roast,478
171754,oz,oz,28.333
171754,roast,roast,487
171755,oz,oz,28.333
171756,oz,oz,28.333
171757,oz,oz,28.25
171757,steak,steak,344
171758,oz,oz,28.25
171758,steak,steak,344
171759,oz,oz,28.25
171759,steak,steak,344
171760,oz,oz,28.25
171760,roast,roast,758
171761,oz,oz,28.25
171761,roast,roast,699
171762,oz,oz,28.25
171762,steak,steak,140
171763,oz,oz,28.25
171763,steak,steak,133
171764,oz,oz,28.25
171764,steak,steak,151
171765,oz,oz,28.25
171765,roast,roast,644
171766,oz,oz,28.25
171766,steak,steak,268
171767,oz,oz,28.25
171767,steak,steak,170
171768,oz,oz,28.25
171768,steak,steak,168
171769,oz,oz,28.25
171769,steak,steak,172
171770,oz,oz,28.333
171771,oz,oz,28.333
171772,oz,oz,28.333
171773,oz,oz,28.333
171774,oz,oz,28.25
171774,steak,steak,304
171775,oz,oz,28.25
171775,steak,steak,302
171776,oz,oz,28.25
171777,oz,oz,28.25
171778,oz,oz,28.333
171779,oz,oz,28.25
171780,oz,oz,28.333
171780,lb,lb,453.6
171781,oz,oz,28.333
171782,oz,oz,28.333
171782,lb,lb,453.6
171783,oz,oz,28.333
171783,lb,lb,453.6
171784,oz,oz,28.333
171784,lb,lb,453.6
171786,oz,oz,28.333
171786,steak,steak,297
171787,oz,oz,28.333
171787,lb,lb,453.6
171788,oz,oz,28.333
171788,lb,lb,453.6
171789,oz,oz,28.333
171789,steak,steak,287
171790,oz,oz,28.25
171791,oz,oz,28.333
171792,oz,oz,28.333
171793,oz,oz,28.333
171794,oz,oz,28.333
171794,portion,portion ( yield from 1/2 lb raw meat ),154
171795,oz,oz,28.333
171796,oz,oz,28.25
171797,oz,oz,28.333
171798,oz,oz,28.333
171799,oz,oz,28.333
171800,oz,oz,28.333
171801,oz,oz,28.333
171802,oz,oz,28.25
171802,lb,lb,453.6
171803,oz,oz,28.25
171804,oz,oz,28.25
171804,lb,lb,453.6
171805,oz,oz,28.333
171805,lb,lb,453.6
171806,oz,oz,28.333
171806,lb,lb,453.6
171807,oz,oz,28.333
171807,lb,lb,453.6
171808,oz,oz,28.333
171808,lb,lb,453.6
171809,oz,oz,28.333
171809,lb,lb,453.6
171810,oz,oz,28.25
171810,lb,lb,453.6
171811,oz,oz,28.333
171811,lb,lb,453.6
171812,oz,oz,28.25
171812,lb,lb,453.6
171813,oz,oz,28.333
171813,lb,lb,453.6
171814,oz,oz,28.25
171814,lb,lb,453.6
171815,oz,oz,28.333
171815,lb,lb,453.6
171816,oz,oz,28.25
171816,lb,lb,453.6
171817,oz,oz,28.333
171817,lb,lb,453.6
171818,oz,oz,28.333
171818,lb,lb,453.6
171819,oz,oz,28.25
171819,lb,lb,453.6
171820,oz,oz,28.25
171820,lb,lb,453.6
171821,cup,cup,223
171822,oz,oz dry (half noodle block),28.369
171823,tbsp,Tbsp,16.5
171824,tbsp,Tbsp,15
171825,tbsp,Tbsp,17
171826,tbsp,tablespoons,15
171827,tbsp,tbsp,18
171827,cup,cup,288
171827,cup,cup,280
171828,tbsp,tbsp,16
171828,cup,cup,296
171828,cup,cup,291
171829,tbsp,tbsp,18
171829,cup,cup,276
171829,cup,cup,265
171830,tbsp,tbsp,17
171830,cup,cup,274
171830,cup,cup,270
171831,tbsp,tablespoon,20
171831,tsp,teaspoon,6.5
171832,tbsp,tbsp,18
171832,container,container (9 oz),259
171833,tsp,tsp,5.6
171834,tbsp,tbsp,18
171834,container,container (9oz),259
171835,cooky,cookies,14.5
171836,cooky,cookies,12.5
171837,cooky,cookies 1 serving,3.875
171837,package,package (40 g),40
171838,cracker,crackers,3.5
171839,cake,cake 1 serving,27
171840,brownie,brownie 1 serving,36
171841,serving,serving,34
171842,cookie,cookie 1 serving,38
171843,serving,serving 3 cookies,29
171844,piece,piece,68
171845,piece,piece,90
171846,cracker,crackers 1 serving,3
171847,cookie,cookie 1 serving,18
171848,package,package,36
171849,slice,slice 1 serving,28
171850,slice,slice 1 serving,38
171851,slice,slice 1 serving,38
171852,piece,piece bagel,81
171853,cup,cup mix 1 serving,152
171854,serving,serving,31
171855,cracker,cracker 1 serving,7.167
171856,cracker,cracker 1 serving,3.5
171857,cooky,cookies,14.667
171858,cooky,cookies,7.667
171859,cooky,cookies,10
171860,cooky,cookies,14.667
171861,roll,roll,36
171862,roll,roll,78
171863,roll,roll,69
171864,roll,roll,44
171865,cookie,cookie,25
171866,serving,serving,40
171867,cookie,cookie,5.6
171868,serving,serving cookie,48
171869,fl oz,fl oz,30.5
171869,bottle,bottle (11 fl oz),336
171869,can,can or bottle (16 fl oz),488
171869,can,can or bottle (12 fl oz),366
171870,serving,serving 8.3 fl oz can,250
171871,fl oz,fl oz,30.8
171871,can,can or bottle (16 fl oz),493
171871,can,can or bottle (12 fl oz),370
171873,fl oz,fl oz,29.625
171874,cup,cup dry mix,98
171874,cup,cup prepared,251
171875,cup,cup,253
171876,fl oz,fl oz,29.6
171876,bottle,bottle (16 fl oz),474
171876,can,can (12 fl oz),355
171877,fl oz,fl oz,29.579
171878,fl oz,fl oz,30
171879,cup,cup (8 fl oz),266
171880,cup,cup,262
171881,cup,cup,248
171882,fl oz,fl oz,30.2
171882,can,can (5.5 oz),166
171883,cup,cup,260
171884,fl oz,fl oz,30
171885,cup,cup,269
171886,envelope,envelope Alba (.675 oz),19
171886,envelope,envelope  Swiss Miss (.53 oz),15
171887,serving,serving 1 envelope,20
171888,cup,cup,271
171889,fl oz,fl oz,29.6
171889,fl oz,fl oz,29.667
171889,cup,cup (8 fl oz),237
171890,fl oz,fl oz,29.6
171890,fl oz,fl oz,29.667
171890,cup,cup (8 fl oz),237
171891,fl oz,fl oz,29.6
171892,cup,cup,265
171893,tsp,tsp,1
171893,packet,packet,2
171894,fl oz,fl oz,29.9
171894,serving,serving 6 fl oz,179
171895,fl oz,fl oz,31.125
171896,fl oz,fl oz,29.625
171897,tsp,"tsp, rounded",1.8
171898,nlea,NLEA Serving,14
171899,fl oz,fl oz,31
171900,fl oz,fl oz,30.875
171901,fl oz,fl oz,29.625
171902,fl oz,fl oz,30.6
171902,cup,cup (8 fl oz),245
171903,fl oz,fl oz,31.6
171903,cup,cup (8 fl oz),253
171904,fl oz,fl oz,29.6
171904,cup,cup (8 fl oz),237
171905,cup,cup (8 fl oz),272
171906,fl oz,fl oz,30.6
171906,bottle,bottle,355
171907,bottle,bottle,1184
171908,fl oz,fl oz,30.3
171909,fl oz,fl oz,31
171910,ml,ml,1
171911,fl oz,fl oz,29.562
171912,fl oz,fl oz,35.2
171912,can,can (12 fl oz),423
171913,fl oz,fl oz,31
171913,serving,serving 8 fl oz,248
171914,fl oz,fl oz,31.111
171914,cup,cup (8 fl oz),248
171915,nlea,NLEA Serving,210
171915,ml,ml,1
171916,fl oz,fl oz,31.3
171916,cup,cup (8 fl oz),250
171917,cup,cup,245
171917,fl oz,fl oz,29.6
171918,serving,serving (3 heaping tsp),23
171918,cup,cup,182
171919,fl oz,fl oz,27.8
171919,jigger,Jigger 1.5 fl oz,42
171920,fl oz,fl oz,27.8
171920,fl oz,fl oz,28
171921,fl oz,fl oz,31
171921,can,can or bottle (16 fl oz),492
171921,can,can (12 fl oz),369
171922,fl oz,fl oz,29.6
171922,bottle,bottle 11.2 fl oz,331
171922,bottle,bottle 16.9 fl oz,500
171923,fl oz,fl oz,29.625
171923,fl oz,fl oz,29.583
171924,fl oz,fl oz,29.6
171925,fl oz,fl oz,29.4
171925,serving,serving 5 fl oz,147
171926,fl oz,fl oz,29.6
171926,serving,serving (8 fl oz),237
171926,ml,ml,1.1
171927,serving,serving 8 oz,238
171928,serving,serving 8 oz,243
171929,serving,serving 8 oz,243
171930,serving,serving 8 oz,243
171931,serving,serving 8 oz,243
171932,serving,serving 8 oz,243
171933,serving,serving 8 oz,246
171934,serving,serving 8 oz,246
171935,serving,serving,240
171936,fl oz,fl oz,30
171937,fl oz,fl oz,31
171937,fl oz,fl oz,30
171937,can,can,480
171938,fl oz,fl oz,30
171939,cup,cup,158
171939,can,can,391
171940,pouch,pouch,200
171941,cup,cup,228
171942,fl oz,"fl oz (approximate weight, 1 serving)",30
171943,oz,oz,31
171943,fl oz,fl oz (1 serving),30.75
171944,fl oz,fl oz,30
171944,fl oz,fl oz,31.1
171945,fl oz,fl oz,29.625
171946,fl oz,fl oz,29.625
171947,cup,cup (8 fl oz),238
171948,oz,oz,28.333
171948,fillet,fillet,159
171949,fillet,fillet,150
171949,oz,oz,28.333
171950,fillet,fillet,116
171950,oz,oz,28.333
171951,fillet,fillet,32
171951,oz,oz,28.333
171952,oz,oz,28.333
171952,fillet,fillet,218
171953,fillet,fillet,79
171953,oz,oz,28.333
171954,oz,oz,28.35
171954,oz,oz,28.333
171955,oz,oz,28.333
171955,fillet,fillet,231
171956,oz,oz,28.333
171956,fillet,fillet,180
171957,fillet,fillet,87
171957,oz,oz,28.333
171958,fillet,fillet,122
171958,oz,oz,28.333
171959,oz,oz,28.333
171959,fillet,fillet,204
171960,oz,oz,28.333
171960,fillet,fillet,198
171961,piece,piece,42
171962,oz,oz,28.333
171962,fillet,fillet,259
171963,oz,oz,28.333
171963,fillet,fillet,202
171964,oz,oz,28.333
171964,fillet,fillet,193
171965,oz,oz,28.333
171965,fillet,fillet,408
171966,cup,cup,135
171966,oz,oz,28.35
171966,can,"can (6.5 oz), drained",125
171966,oz,oz,28.333
171967,cake,cake,60
171968,oz,oz,28.333
171968,crab,crab,163
171969,oz,oz,28.333
171970,oz,oz,28.333
171970,large,large,7.5
171971,oz,oz,28.333
171971,large,large,5.5
171972,cup,cup,128
171972,oz,oz,28.35
171972,can,"can (4.5 oz), drained",128
171972,shrimp,shrimp,3.2
171972,oz,oz,28.333
171973,oz,oz,28.333
171974,oz,oz,28.333
171974,small,small,9.4
171975,oz,oz,28.333
171975,small,small,9.5
171976,oz,oz,28.333
171976,cup,cup,160
171977,oz,oz,28.333
171977,cup,cup,240
171978,medium,medium,14
171978,cup,cup,248
171979,oz,oz,28.333
171979,medium,medium,14.667
171980,oz,oz,28.333
171980,medium,medium,7
171981,oz,oz,28.333
171981,cup,"cup, undrained",248
171981,oz,"oz, drained",23
171981,can,"can (12 oz), oysters and liquid",272
171981,oyster,oyster,8
171981,cup,"cup, drained",162
171982,oz,oz,28.333
171983,oz,oz,28.333
171984,oz,oz,28.333
171985,oz,oz,28.35
171985,oz,oz,28.333
171986,oz,oz,28.333
171986,can,can,165
171987,oz,oz,28.333
171987,can,can,178
171988,oz,oz,28.333
171988,can,can,172
171989,fillet,fillet,62
171989,oz,oz,28.333
171990,fillet,fillet,90
171990,oz,oz,28.333
171991,fillet,fillet,95
171991,oz,oz,28.333
171992,oz,oz,28.333
171992,fillet,fillet,159
171993,oz,oz,28.333
171993,fillet,fillet,154
171994,oz,"oz, boneless",28.35
171994,cubic,"cubic inch, boneless",17
171994,fillet,fillet,176
171994,oz,oz,28.333
171995,oz,oz,28.333
171996,oz,oz,28.333
171997,fillet,fillet,124
171997,oz,oz,28.333
171998,oz,oz,28.333
171998,fillet,fillet,308
171999,oz,oz,28.333
171999,fillet,fillet,308
172000,oz,oz,28.333
172000,fillet,fillet,308
172001,oz,oz,28.333
172001,fillet,fillet,248
172002,fillet,fillet,124
172002,oz,oz,28.333
172003,fillet,fillet,37
172003,oz,oz,28.333
172004,fillet,fillet,62
172004,oz,oz,28.333
172005,oz,oz,28.333
172005,fillet,fillet,308
172006,oz,oz,28.333
172007,oz,oz,28.333
172007,crab,crab,127
172008,oz,oz,28.333
172009,oz,oz,28.333
172009,lobster,lobster,163
172010,oz,oz,28.333
172011,oz,oz,28
172012,slice,slice,30
172012,serving,serving,28
172013,oz,oz,28.409
172014,cup,cup spaghetti not packed,124
172014,cup,cup spaghetti packed,151
172014,cup,cup elbows not packed,120
172014,cup,cup elbows packed,132
172014,cup,cup penne,107
172014,cup,cup rotini,107
172014,cup,cup farfalle,107
172014,cup,cup shells,105
172014,cup,cup lasagne,116
172015,cup,cup,157
172023,cup,cup,119
172024,cup,cup spaghetti not packed,116
172024,cup,cup spaghetti packed,151
172024,cup,cup elbows,117
172024,cup,cup farfalle,107
172024,cup,cup penne,97
172024,cup,cup shells,105
172024,cup,cup lasagne,116
172024,cup,cup rotini,107
172025,cup,cup spaghetti,91
172025,cup,cup elbows,122
172025,cup,cup penne,95
172025,cup,cup farfalle,81
172025,cup,cup rotini,96
172025,cup,cup shells,64
172025,cup,cup lasagne,90
172026,cup,cup spaghetti not packed,169
172026,cup,cup penne not packed,131
172026,cup,cup fettucini not packed,153
172026,cup,cup spirals not packed,136
172026,cup,cup elbows not packed,131
172026,cup,cup shells not packed,156
172027,cup,cup spaghetti packed,166
172027,cup,cup(not packed) not packed,132
172027,cup,cup elbows not packed not packed,111
172115,oz,oz,28.333
172115,steak,steak,421
172116,oz,oz,28.25
172116,steak,steak,526
172117,oz,oz,28.333
172117,steak,steak,426
172118,oz,oz,28.25
172118,steak,steak,460
172119,oz,oz,28.333
172119,steak,steak,141
172120,oz,oz,28.25
172120,steak,steak,200
172121,oz,oz,28.333
172121,steak,steak,174
172122,oz,oz,28.25
172122,medallion,medallion,40
172123,oz,oz,28.25
172123,steak,steak,233
172124,oz,oz,28.333
172124,steak,steak,179
172125,oz,oz,28.25
172125,steak,steak,254
172126,oz,oz,28.333
172126,steak,steak,193
172127,oz,oz,28.333
172127,steak,steak,160
172128,oz,oz,28.25
172128,steak,steak,293
172129,oz,oz,28.333
172129,steak,steak,225
172130,oz,oz,28.25
172130,steak,steak,324
172131,oz,oz,28.333
172131,steak,steak,168
172132,oz,oz,28.25
172132,steak,steak,241
172133,oz,oz,28.333
172133,steak,steak,184
172134,oz,oz,28.25
172134,steak,steak,250
172135,oz,oz,28.333
172135,steak,steak,236
172136,oz,oz,28.333
172136,medallion,medallion,34
172137,oz,oz,28.25
172137,steak,steak,388
172138,oz,oz,28.333
172138,steak,steak,250
172139,oz,oz,28.25
172139,steak,steak,373
172140,oz,oz,28.333
172140,steak,steak,174
172141,oz,oz,28.25
172141,steak,steak,264
172142,oz,oz,28.333
172143,oz,oz,28.25
172144,oz,oz,28.333
172144,steak,steak,242
172145,oz,oz,28.25
172145,rib,ribs,1587
172146,oz,oz,28.333
172146,rib,ribs,1197
172147,oz,oz,28.25
172147,rib,ribs,1604
172148,oz,oz,28.333
172148,rib,ribs,1102
172149,oz,oz,28.333
172149,roast,roast,2259
172150,oz,oz,28.333
172150,roast,roast,2130
172151,oz,oz,28.25
172151,steak,steak,462
172151,roast,roast,2627
172152,oz,oz,28.25
172152,steak,steak,456
172152,roast,roast,2674
172153,oz,oz,28.333
172153,roast,roast,1601
172154,oz,oz,28.333
172154,roast,roast,1555
172155,oz,oz,28.333
172155,roast,roast,1669
172156,oz,oz,28.25
172156,steak,steak,361
172156,roast,roast,2155
172157,oz,oz,28.333
172157,steak,steak,250
172158,oz,oz,28.25
172158,steak,steak,382
172159,oz,oz,28.25
172159,steak,steak,388
172160,oz,oz,28.25
172160,steak,steak,373
172161,oz,oz,28.333
172162,oz,oz,28.25
172162,steak,steak,268
172163,oz,oz,28.25
172163,steak,steak,264
172164,oz,oz,28.333
172164,steak,steak,251
172165,oz,oz,28.333
172165,steak,steak,242
172166,oz,oz,28.333
172166,rib,ribs,1159
172167,oz,oz,28.333
172167,rib,ribs,1197
172168,oz,oz,28.333
172168,rib,ribs,1102
172169,oz,oz,28.25
172169,rib,ribs,1587
172170,oz,oz,28.333
172170,steak,steak,161
172171,oz,oz,28.333
172171,steak,steak,165
172172,oz,oz,28.333
172172,steak,steak,156
172173,oz,oz,28.25
172173,steak,steak,223
172174,oz,oz,28.25
172174,steak,steak,238
172175,oz,oz,28.35
172175,cubic,cubic inch,17
172175,cup,"cup, crumbled, not packed",135
172176,cup,"cup, diced",132
172176,cup,"cup, shredded",113
172176,oz,oz,28.35
172176,cubic,cubic inch,17
172176,slice,slice (1 oz),28
172177,oz,oz,28.35
172177,cup,"cup, sliced",144
172177,cup,"cup, melted",240
172177,cubic,cubic inch,17
172177,package,package (4.5 oz),128
172178,oz,oz,28.35
172178,cup,cup,246
172178,cubic,cubic inch,17
172178,wedge,wedge (1.33 oz),38
172179,oz,oz,28.25
172179,cup,"cup, large curd (not packed)",210
172179,cup,"cup, small curd (not packed)",225
172180,oz,oz,28.25
172180,cup,cup (not packed),226
172181,cup,cup (not packed),145
172181,oz,oz,28.25
172182,oz,oz,28.25
172182,cup,cup (not packed),226
172183,large,large,33
172183,cup,cup,243
172184,large,large,17
172184,cup,cup,243
172185,tbsp,tbsp,15
172185,large,large,61
172186,large,large,50
172187,large,large,61
172187,tbsp,tbsp,13.7
172187,cup,cup,220
172188,cup,"cup, sifted",85
172188,tbsp,tbsp,5
172189,egg,egg,70
172190,egg,egg,144
172191,egg,egg,9
172192,egg,egg,79
172193,cup,cup,245
172193,quart,quart,980
172194,fl oz,fl oz,31.5
172194,cup,cup,252
172195,cup,cup,120
172195,cup,cup,120
172196,cup,cup,68
172196,envelope,envelope (1-1/3 cup),91
172197,oz,oz,28.35
172198,cup,"cup, shredded",113
172198,oz,oz,28.35
172198,cubic,cubic inch,18
172198,slice,slice,28
172198,oz,oz,28.333
172200,tbsp,tbsp,15
172200,cup,cup,243
172201,cup,"cup, crumbled",132
172201,oz,oz,28.35
172202,oz,oz,28
172203,oz,oz,28
172204,oz,oz,28
172205,cup,cup,246
172205,quart,quart,984
172206,tbsp,tablespoon,5
172207,tbsp,tbsp,18
172208,container,container (6 oz),170
172209,tbsp,tbsp,16.5
172210,tbsp,tbsp,15.5
172211,tbsp,tbsp,16
172212,tbsp,tbsp,14.5
172212,pint,pint,484
172213,tbsp,tablespoon,4
172213,cup,cup,75
172214,tsp,tsp,3
172215,cup,"cup, diced",132
172215,oz,oz,28.35
172215,cup,"cup, shredded",113
172215,cubic,cubic inch,14.3
172215,slice,slice (1 oz),28
172215,package,package (6 oz),170
172216,oz,oz,28.35
172216,cup,cup,112
172217,cup,cup,244
172217,tbsp,tbsp,15
172217,fl oz,fl oz,30.5
172217,quart,quart,976
172218,container,container (6 oz),170
172218,cup,cup (8 fl oz),245
172218,container,container (8 oz),227
172219,container,container (6 oz),170
172219,container,container (8 oz),227
172219,container,container (4 oz),226
172219,cup,cup (8 fl oz),245
172220,container,container (6 oz),170
172221,container,container (6 oz),170
172222,cup,cup grated,97
172223,cup,"cup, crumbled",122
172224,cup,"cup, crumbled",118
172225,cup,cup,245
172226,serving,serving,70
172227,serving,serving,82
172228,unit,unit,96
172229,serving,serving,70
172230,serving,serving,70
